obsid,ra,dec,
527206072 , 223.793116 , 1.79844 ,
505502016 , 161.749608 , 30.25497 ,
418601213 , 183.326779 , 7.841006 ,
353301213 , 341.032031 , 19.522279 ,
347714155 , 270.135822 , 7.228978 ,
96001006 , 170.417478 , 4.38477 ,
531509031 , 216.828076 , 8.873891 ,
125709219 , 217.950316 , 36.545069 ,
559015087 , 153.536301 , 2.826165 ,
402410023 , 170.533347 , 3.724297 ,
225508019 , 224.141611 , 31.327985 ,
224309012 , 104.4879 , 39.163624 ,
173102050 , 30.038415 , 25.669136 ,
365602214 , 321.7612 , 1.817915 ,
267609104 , 352.48107 , 9.591922 ,
327504171 , 195.706308 , 0.175079 ,
346502219 , 236.261753 , 20.536224 ,
426605197 , 198.202491 , 18.237656 ,
547907059 , 223.919346 , 11.212609 ,
182915085 , 5.735106 , 4.900684 ,
491014131 , 145.397399 , 23.394832 ,
270216146 , 159.318362 , 27.699696 ,
571906133 , 250.307478 , 6.067658 ,
571705082 , 214.199163 , 13.905882 ,
574806218 , 209.045767 , -3.809033 ,
524401185 , 203.084939 , 16.81479 ,
572201194 , 207.5092 , -5.112272 ,
200112139 , 77.604988 , 23.424675 ,
226801113 , 156.907301 , 15.26766 ,
405512216 , 199.141861 , 26.071384 ,
202007083 , 189.037519 , 12.884237 ,
32115045 , 141.547821 , 18.037345 ,
404616187 , 121.12406 , 27.608583 ,
230705055 , 210.655218 , 12.036713 ,
387316034 , 99.720779 , 15.266447 ,
237910101 , 242.667442 , 19.64201 ,
525601146 , 107.76059 , 7.670216 ,
347712049 , 273.023117 , 8.618382 ,
317815165 , 76.072326 , 19.921728 ,
14905238 , 11.77084 , 36.897509 ,
236702195 , 198.56176 , 2.236066 ,
370316235 , 314.990619 , 4.336786 ,
215803107 , 163.495721 , 20.258208 ,
213014046 , 67.355046 , 20.930948 ,
378811217 , 330.705052 , 16.309011 ,
184604062 , 133.65673 , 20.270071 ,
236906220 , 216.469531 , 2.789521 ,
220903196 , 235.893333 , 28.244245 ,
347214174 , 190.393891 , 9.608795 ,
487407014 , 4.169616 , 21.585419 ,
214001244 , 220.91822 , -0.461161 ,
207013152 , 217.160603 , 30.261761 ,
448311144 , 112.34411 , 54.187405 ,
132105204 , 181.092298 , 11.555653 ,
316803173 , 213.83122 , 19.007448 ,
72603179 , 50.108715 , 24.664877 ,
379210217 , 111.293452 , 7.981157 ,
267609033 , 353.005202 , 9.334996 ,
190605249 , 168.763782 , 26.155132 ,
157003062 , 337.69308 , 12.085221 ,
505510065 , 160.410083 , 31.417825 ,
34114007 , 151.717893 , 29.741873 ,
567808116 , 216.536506 , 28.479275 ,
457311162 , 257.702839 , 2.606469 ,
161605143 , 22.058034 , 30.820457 ,
486715139 , 128.259105 , 30.358069 ,
294510171 , 124.08579 , 18.979495 ,
403010085 , 161.617009 , 22.500649 ,
372510185 , 319.830172 , 7.256041 ,
450004183 , 150.266901 , 23.717326 ,
370216216 , 314.463675 , 3.983243 ,
146608233 , 248.948367 , 16.45752 ,
41810031 , 206.799239 , -2.348242 ,
309505146 , 171.677639 , 21.688911 ,
202012043 , 188.633956 , 16.595195 ,
214512133 , 199.156687 , 15.165297 ,
69103031 , 11.736456 , 37.730433 ,
341413064 , 222.374149 , 30.081846 ,
547405036 , 109.58413 , 44.16481 ,
393416156 , 171.411006 , 19.799373 ,
186315098 , 11.109329 , 32.126301 ,
401909141 , 27.018932 , 44.085052 ,
469816055 , 298.519579 , 38.801946 ,
341809082 , 264.788544 , 21.589244 ,
568411192 , 267.93689 , 44.869269 ,
341214114 , 162.193429 , 20.255015 ,
451113153 , 160.497304 , 14.715127 ,
238207075 , 247.963191 , 22.483516 ,
301216149 , 198.43954 , 11.349996 ,
267302249 , 24.059314 , 24.163442 ,
422610217 , 180.951363 , 28.576329 ,
42308036 , 149.122363 , 2.380808 ,
281910093 , 359.68594 , 35.899946 ,
190412067 , 122.67334 , 24.061517 ,
215804126 , 164.533577 , 19.098926 ,
402815052 , 73.104903 , 15.99711 ,
130502194 , 185.35602 , 19.081387 ,
572214170 , 205.737105 , -2.39988 ,
458912036 , 227.674964 , -0.309129 ,
328216107 , 187.105689 , 16.253367 ,
248503237 , 322.715061 , 14.530134 ,
275511076 , 140.387663 , 23.074259 ,
285814008 , 183.013426 , 6.769195 ,
459011085 , 267.219733 , 2.490518 ,
567107018 , 164.644575 , 47.333568 ,
487408235 , 3.919995 , 23.083496 ,
381007171 , 36.269868 , -3.073041 ,
480614231 , 55.268052 , 24.630846 ,
26114197 , 163.032634 , 27.427437 ,
347703180 , 271.130441 , 6.573567 ,
439104079 , 112.64648 , 47.432565 ,
31704104 , 153.471166 , 40.406114 ,
531314227 , 159.823314 , 11.008512 ,
574801061 , 206.6053 , -4.667422 ,
105606097 , 196.345933 , -3.381035 ,
342409099 , 144.965398 , 37.187522 ,
347703017 , 271.15091 , 6.300804 ,
142013082 , 209.503822 , 5.609451 ,
571815151 , 236.313373 , 15.461867 ,
242214034 , 261.808799 , 12.148444 ,
212208024 , 193.54513 , 2.407374 ,
425515100 , 235.631679 , 9.704499 ,
384214130 , 26.400177 , 3.381833 ,
237008141 , 215.674395 , 2.994534 ,
384215230 , 27.648792 , 3.265237 ,
216606104 , 132.993333 , 55.002478 ,
335810205 , 202.306303 , 41.683142 ,
201512102 , 69.207789 , 29.044683 ,
141608233 , 262.018057 , 36.478429 ,
462211156 , 231.026357 , 30.317099 ,
447508094 , 192.828041 , 56.851418 ,
407209077 , 78.075337 , 14.957172 ,
152301062 , 184.986041 , 22.904428 ,
187902055 , 147.736472 , 26.091717 ,
156709159 , 349.952653 , 17.30251 ,
121905054 , 198.322328 , 18.246219 ,
237906155 , 247.122672 , 18.958289 ,
585103153 , 252.983066 , 52.78397 ,
335306047 , 233.960597 , 16.324627 ,
399002186 , 175.256914 , 31.302731 ,
230208012 , 211.500443 , 30.889371 ,
331908062 , 160.154851 , 13.385865 ,
173114048 , 29.306032 , 27.318527 ,
374402234 , 80.60704 , 14.400203 ,
459013203 , 269.171319 , 1.120277 ,
302210069 , 105.011 , 27.442469 ,
32206216 , 179.955467 , 56.895757 ,
603082 , 331.009857 , 30.519402 ,
51407127 , 239.30248 , -2.314049 ,
144303126 , 252.437085 , 15.559008 ,
268109023 , 126.22286 , 20.084029 ,
482910041 , 41.766537 , 1.111615 ,
388509119 , 52.038545 , 0.971072 ,
335308007 , 233.135988 , 15.864643 ,
365605162 , 322.563377 , 2.966155 ,
50503091 , 244.571124 , 37.31345 ,
434701128 , 179.630353 , 15.653752 ,
422911191 , 99.873618 , 42.967757 ,
69105241 , 12.024885 , 37.108367 ,
328512090 , 235.849661 , 25.933625 ,
309605007 , 199.240218 , 17.634736 ,
203110095 , 198.867719 , 3.51866 ,
334705205 , 262.278098 , 44.951452 ,
266107215 , 328.696179 , -2.447434 ,
350208041 , 231.564038 , 32.677402 ,
187405223 , 136.67677 , 21.237068 ,
301811095 , 194.519644 , 29.649308 ,
137904044 , 247.016122 , 2.138132 ,
427016215 , 168.274341 , 2.443129 ,
134711050 , 107.60744 , 30.355368 ,
124809147 , 203.867291 , 53.014813 ,
203404155 , 21.182546 , -2.257729 ,
335209026 , 206.733479 , 23.350216 ,
242411110 , 263.12066 , 3.171969 ,
552113130 , 152.698679 , 57.780928 ,
507114151 , 174.052356 , 28.612069 ,
237109159 , 261.122761 , -1.571321 ,
450009119 , 150.780625 , 24.955389 ,
225404122 , 223.508133 , 31.668066 ,
571705152 , 214.164042 , 14.391129 ,
173810202 , 115.87933 , 23.510549 ,
527215165 , 220.833543 , 3.159606 ,
469103102 , 315.100479 , 15.673064 ,
241614017 , 259.112561 , 10.018669 ,
574407217 , 207.983475 , 43.580143 ,
174806148 , 340.226826 , 15.448727 ,
118404036 , 183.330538 , 10.67199 ,
438406191 , 250.295125 , -5.024643 ,
156714049 , 347.123423 , 16.89323 ,
248509068 , 324.738365 , 16.227736 ,
219413063 , 234.029029 , 28.1247 ,
150905180 , 225.223104 , 53.638906 ,
545112081 , 157.556905 , 35.261149 ,
298204020 , 211.326516 , 28.603554 ,
209812018 , 39.206687 , 4.950323 ,
402813220 , 75.897989 , 15.356443 ,
409214163 , 174.714929 , 6.980949 ,
96112015 , 171.95494 , 8.060209 ,
568301127 , 242.016139 , 3.677842 ,
342104029 , 195.498857 , 11.342418 ,
418205167 , 55.933406 , 18.807618 ,
91304204 , 166.942008 , 7.689712 ,
275512092 , 141.598284 , 22.974685 ,
459006167 , 269.386668 , 0.200513 ,
449908229 , 257.275433 , 3.078868 ,
497615213 , 96.131598 , 57.684201 ,
125815038 , 217.442723 , 37.567769 ,
309508088 , 172.789621 , 22.601029 ,
169809104 , 335.28979 , 35.475964 ,
449908250 , 257.188156 , 2.983883 ,
491906153 , 155.90089 , 20.909039 ,
365002193 , 280.604454 , 41.709781 ,
460314058 , 255.288406 , 16.478841 ,
577316159 , 212.610493 , 24.960562 ,
558716129 , 171.597628 , -2.560225 ,
470506030 , 315.454227 , 29.447501 ,
418605135 , 183.559515 , 9.139193 ,
293403036 , 39.419537 , 3.84529 ,
202009180 , 188.792307 , 15.138821 ,
214508208 , 199.038429 , 11.952101 ,
159704174 , 15.473696 , 35.461977 ,
407211240 , 77.512885 , 15.27583 ,
303305195 , 218.482391 , 17.408497 ,
281104143 , 108.8517 , 27.2964 ,
528503124 , 209.770751 , 8.217052 ,
220413047 , 246.983403 , 29.435976 ,
229615082 , 256.760046 , 33.128783 ,
265809091 , 141.117381 , 53.835882 ,
337010035 , 133.454305 , -0.673089 ,
420102051 , 65.373737 , 15.032649 ,
278906237 , 38.20863 , 1.115904 ,
132215231 , 220.332879 , -1.78772 ,
449909056 , 257.297211 , 4.436087 ,
563113168 , 202.231362 , 39.678088 ,
388905193 , 144.325592 , 24.929923 ,
278316187 , 53.325001 , 4.421032 ,
446416161 , 146.324954 , 35.115429 ,
368308189 , 27.737481 , 45.278486 ,
137914236 , 244.743536 , 2.139692 ,
299213184 , 44.152237 , 23.833158 ,
220011084 , 99.807572 , 26.239198 ,
498910080 , 87.43577 , -1.677917 ,
119701168 , 65.301516 , 16.895493 ,
531510079 , 214.02711 , 7.517121 ,
235801167 , 152.69714 , 34.612282 ,
190503201 , 120.76881 , 22.849157 ,
328510074 , 232.618879 , 24.128444 ,
149908248 , 232.503846 , 51.509971 ,
104104199 , 176.379812 , 12.460713 ,
563813212 , 155.384735 , 21.777419 ,
301801196 , 195.769253 , 25.880901 ,
248809021 , 4.808642 , 8.244364 ,
468716226 , 8.060204 , 37.400197 ,
527205038 , 221.140421 , 0.865282 ,
300413228 , 174.033334 , 30.764033 ,
242212104 , 265.886494 , 13.488087 ,
208211186 , 115.58231 , 36.170506 ,
146609056 , 249.071683 , 17.951388 ,
203412231 , 22.247825 , -0.119742 ,
249308153 , 62.734738 , 18.869357 ,
139609116 , 256.135788 , 21.704843 ,
277811048 , 27.626109 , 28.86578 ,
397614081 , 110.87487 , 15.99022 ,
214804220 , 65.184584 , 22.285211 ,
335313129 , 234.296148 , 16.982771 ,
273612219 , 118.20526 , 35.24658 ,
569909166 , 255.679941 , 39.714878 ,
419409117 , 171.603173 , 11.542331 ,
208516083 , 186.450078 , -0.641713 ,
547109226 , 176.779289 , 21.481284 ,
363508025 , 292.038937 , 46.494244 ,
123004127 , 200.629009 , 20.435948 ,
441214155 , 223.996913 , 2.463792 ,
547803109 , 210.251742 , 28.951595 ,
104214051 , 175.233016 , 12.933619 ,
115114110 , 117.24113 , 0.167778 ,
341814196 , 262.350483 , 20.300151 ,
205204225 , 162.442569 , -1.492008 ,
187010249 , 19.898285 , -2.352153 ,
158409156 , 356.406641 , 35.348961 ,
286602233 , 15.738307 , 11.36483 ,
176208198 , 116.78296 , 19.20374 ,
298302130 , 38.911107 , 11.872068 ,
264101066 , 348.555414 , 33.498006 ,
487411035 , 3.799025 , 25.646835 ,
146604133 , 247.815826 , 16.425613 ,
407216071 , 76.321638 , 15.177796 ,
189310219 , 160.731663 , 27.309253 ,
178103173 , 1.058657 , 40.517227 ,
99604238 , 150.764601 , 42.347302 ,
568304105 , 242.05182 , 5.198915 ,
335102079 , 163.758187 , -1.658513 ,
401108095 , 171.461305 , 4.861231 ,
567814074 , 213.59329 , 29.503972 ,
476109065 , 85.590725 , 11.054594 ,
557508132 , 112.73252 , 9.718208 ,
435615117 , 182.105752 , 1.322522 ,
202402117 , 160.339293 , 0.43232 ,
393411216 , 172.766312 , 20.843473 ,
526214168 , 35.577392 , 2.66739 ,
327414073 , 168.092209 , 40.608281 ,
439205233 , 167.271628 , 35.796593 ,
141808201 , 163.108889 , 9.094185 ,
242404013 , 262.466242 , 1.469794 ,
492008033 , 0.845349 , 25.672213 ,
221502098 , 203.877146 , 15.978438 ,
353405009 , 53.288352 , 41.46999 ,
339615120 , 211.138981 , 8.170384 ,
384601099 , 348.631734 , 17.638359 ,
294604232 , 40.103683 , 35.211345 ,
217703174 , 240.192011 , 17.758071 ,
459002026 , 266.027908 , -0.515127 ,
386016045 , 19.339801 , 33.959487 ,
195514203 , 136.49445 , -2.3457 ,
456910179 , 184.004492 , 35.538105 ,
446104123 , 264.315031 , 20.043447 ,
381014061 , 33.997727 , -0.539124 ,
153004248 , 175.261063 , 44.604509 ,
142008069 , 208.676838 , 5.218033 ,
461709220 , 273.021458 , 20.550579 ,
280502205 , 57.440682 , 14.608914 ,
117403137 , 222.101033 , 13.234797 ,
7003088 , 9.566113 , 40.441274 ,
281506232 , 165.862635 , 41.30144 ,
333401222 , 213.560486 , 43.881021 ,
8214091 , 11.396755 , 3.505872 ,
567701112 , 195.401279 , 19.543215 ,
242416142 , 262.111372 , 3.014837 ,
43615006 , 181.786625 , 32.228546 ,
424616212 , 136.368653 , 5.665319 ,
309605075 , 198.272131 , 18.247508 ,
181005230 , 121.54038 , -3.988963 ,
449904194 , 256.260964 , 3.67665 ,
203007015 , 184.864123 , -4.995656 ,
456908154 , 187.279737 , 35.752054 ,
342708219 , 263.725651 , 15.473607 ,
435605136 , 181.948288 , -0.554011 ,
202014225 , 185.744318 , 15.319707 ,
457711006 , 179.298485 , 5.405536 ,
107514111 , 43.133481 , 27.181807 ,
264909101 , 342.079348 , 31.404174 ,
285910069 , 9.998871 , 14.670112 ,
569508012 , 275.550224 , 23.570971 ,
221308025 , 153.826716 , 12.692478 ,
184607228 , 134.58445 , 17.905315 ,
430916131 , 147.793912 , 16.747555 ,
372907183 , 22.10073 , 40.870898 ,
282602126 , 2.644428 , 44.537747 ,
372504083 , 322.060738 , 7.849478 ,
227809212 , 208.059127 , -2.441968 ,
158211019 , 321.237042 , 18.152817 ,
527111018 , 205.704374 , 24.692699 ,
457304095 , 258.49837 , -0.140225 ,
83305100 , 117.31787 , 30.327026 ,
406203078 , 196.065651 , 5.184015 ,
101016081 , 57.694768 , 4.37034 ,
554509093 , 185.22903 , 41.730905 ,
291007056 , 123.738351 , 4.225787 ,
43503042 , 153.482711 , 30.237061 ,
150514185 , 253.38714 , 46.536043 ,
144802133 , 258.191244 , 46.379909 ,
211110116 , 60.608337 , 16.234301 ,
213805101 , 153.353951 , 27.593211 ,
439509050 , 261.378122 , 48.861474 ,
438002046 , 108.2409 , 43.826336 ,
32515161 , 155.716382 , 47.544623 ,
462611013 , 260.319621 , 38.984717 ,
76715166 , 48.40978 , 33.542341 ,
293603121 , 75.652974 , 22.052991 ,
247609198 , 295.937875 , 45.284531 ,
132203187 , 220.136997 , -2.797994 ,
524412087 , 203.436063 , 20.652316 ,
393404163 , 172.146496 , 18.308002 ,
104808214 , 166.964804 , 13.749831 ,
298112133 , 188.701479 , 34.819999 ,
571704128 , 214.012428 , 14.877226 ,
567304239 , 234.372032 , 11.195411 ,
315716150 , 232.115052 , 22.508831 ,
418207118 , 56.956737 , 18.286178 ,
103208087 , 145.085942 , 23.168383 ,
309605009 , 199.157918 , 17.759862 ,
118608071 , 227.516616 , -2.465883 ,
387216099 , 68.653222 , 13.461608 ,
124909196 , 203.766437 , 53.412483 ,
265409224 , 145.522614 , 40.78913 ,
146608031 , 249.210389 , 16.758885 ,
527313030 , 68.73887 , 5.886366 ,
263411064 , 336.191689 , -0.657029 ,
105315204 , 126.56932 , 51.145397 ,
449605172 , 186.434084 , 1.337323 ,
29413111 , 186.585884 , 31.391466 ,
296109003 , 104.3041 , 39.141191 ,
567806003 , 217.379095 , 28.412881 ,
503912002 , 169.561187 , 49.45746 ,
106815112 , 187.890567 , 33.906208 ,
200905020 , 138.30006 , 16.601538 ,
32103146 , 140.796078 , 17.204742 ,
220709139 , 189.38949 , 10.62968 ,
377703205 , 324.206636 , 11.298458 ,
142913203 , 205.432224 , 14.339455 ,
335916157 , 221.517273 , 14.261621 ,
171616074 , 20.599277 , -0.440919 ,
202102019 , 26.580226 , 24.405784 ,
335203112 , 204.527312 , 23.121806 ,
187912221 , 150.761469 , 29.144083 ,
421306245 , 148.103172 , 55.310898 ,
448206188 , 160.739342 , 20.504387 ,
476406045 , 21.450951 , 5.922698 ,
212215248 , 192.227534 , 3.677296 ,
426716190 , 231.564354 , 56.358498 ,
457913073 , 227.000505 , 36.51055 ,
435014114 , 97.451815 , 45.163267 ,
185014218 , 104.94313 , 37.303551 ,
101509057 , 192.53924 , 25.175543 ,
368512066 , 20.487266 , 4.281377 ,
267012126 , 109.19069 , 18.286616 ,
341010152 , 263.47241 , 6.776807 ,
476005134 , 52.027952 , 19.231034 ,
173105046 , 31.300178 , 26.159931 ,
462605152 , 260.706641 , 36.107169 ,
237903213 , 244.091187 , 20.351346 ,
343502188 , 182.084111 , 15.909165 ,
220711151 , 187.615798 , 12.570392 ,
448006116 , 269.232681 , 14.061281 ,
278903102 , 35.728011 , 2.29295 ,
458405198 , 236.936868 , 40.577513 ,
571306233 , 234.349296 , 19.610464 ,
487002218 , 112.78874 , 56.790695 ,
336316196 , 216.602273 , 23.78063 ,
372007182 , 321.881087 , 18.500348 ,
377710127 , 322.628197 , 10.458097 ,
51203097 , 255.884203 , 15.886759 ,
545203051 , 202.796276 , 33.839288 ,
226804063 , 156.762132 , 17.487692 ,
231616193 , 226.752272 , 20.526009 ,
124908118 , 203.291048 , 51.724816 ,
343005222 , 172.690334 , 35.611696 ,
547615087 , 154.385145 , 42.876697 ,
384204042 , 27.890123 , 3.048922 ,
237304114 , 171.87228 , 2.936027 ,
238215050 , 246.233594 , 25.316208 ,
334305063 , 114.23975 , 40.480907 ,
438406085 , 249.801004 , -4.841103 ,
253703196 , 82.024565 , 48.076469 ,
448601236 , 207.422508 , 26.481565 ,
401901183 , 26.054588 , 41.473747 ,
159707147 , 18.169709 , 34.009787 ,
384613088 , 350.233658 , 19.914856 ,
115605081 , 203.903038 , 32.356309 ,
302505067 , 217.742363 , 13.211112 ,
499811196 , 175.392553 , -1.403776 ,
435604245 , 182.594312 , 0.645144 ,
109002244 , 162.691238 , 40.530421 ,
459015215 , 266.951003 , 2.182545 ,
194413094 , 12.053769 , 24.236532 ,
232613064 , 228.018183 , 2.408143 ,
446915234 , 241.465492 , 45.836772 ,
122704029 , 155.687805 , 6.087993 ,
316010242 , 129.971656 , 20.367385 ,
327509074 , 197.137909 , 1.270465 ,
439108128 , 113.72223 , 47.018745 ,
215809045 , 165.49082 , 20.35848 ,
582414073 , 231.190981 , 44.346784 ,
29414079 , 182.865012 , 30.981171 ,
407010079 , 170.254761 , -4.881451 ,
427615151 , 207.121862 , 6.847087 ,
459008197 , 267.709965 , -0.044452 ,
571204062 , 207.173534 , 13.659926 ,
507514171 , 25.025386 , 17.935057 ,
221301085 , 153.129431 , 11.54514 ,
571301006 , 233.144506 , 18.179478 ,
202414107 , 159.216396 , 3.39405 ,
378805169 , 330.572189 , 13.265458 ,
7804113 , 152.334018 , -0.655076 ,
60015145 , 319.993374 , -1.883108 ,
212214090 , 191.253796 , 3.817975 ,
299703134 , 185.983381 , 27.618619 ,
199014228 , 154.430136 , 29.893821 ,
142708046 , 204.509032 , 14.081965 ,
14214103 , 163.188332 , 29.500324 ,
78916061 , 130.363879 , 20.629355 ,
141309041 , 206.848506 , 1.594898 ,
302513236 , 219.822939 , 14.544445 ,
310501175 , 202.321413 , 17.41908 ,
197813096 , 138.91216 , 31.190773 ,
183207224 , 110.18084 , 19.87571 ,
232004047 , 213.310607 , 24.082086 ,
292904087 , 54.149857 , 31.527667 ,
528410041 , 174.921652 , -4.424006 ,
50904023 , 210.11576 , 9.921116 ,
335905032 , 222.297509 , 11.6602 ,
123016054 , 199.163245 , 22.424372 ,
346105143 , 203.947321 , 7.144411 ,
449703069 , 211.792997 , -2.787414 ,
298504204 , 69.943448 , 21.234496 ,
122706205 , 157.753335 , 4.884129 ,
449909158 , 256.710883 , 4.281148 ,
135405069 , 235.348817 , 3.404856 ,
143115165 , 259.467762 , 41.256509 ,
298106095 , 189.832496 , 32.69127 ,
160914100 , 79.59786 , 12.477975 ,
8604164 , 2.133978 , 4.90158 ,
60001134 , 320.077571 , -4.398923 ,
471513036 , 90.926108 , 8.465784 ,
457206181 , 283.713885 , 43.263057 ,
152302242 , 184.418122 , 23.274528 ,
473210059 , 323.408335 , 36.359248 ,
531505041 , 215.742909 , 7.298794 ,
173815164 , 116.85925 , 25.515865 ,
302502183 , 216.795144 , 12.901941 ,
552511125 , 243.46036 , 0.373607 ,
171602188 , 19.98292 , -3.369829 ,
585208193 , 254.797397 , 51.551648 ,
435715083 , 226.235034 , 23.788812 ,
335304137 , 231.839533 , 16.033515 ,
335804235 , 205.177465 , 42.285089 ,
563808235 , 154.199799 , 21.054551 ,
584209107 , 252.077296 , 47.142136 ,
203414128 , 19.741239 , -1.26071 ,
105511059 , 152.721058 , 20.203421 ,
189116054 , 101.02324 , 36.846888 ,
532313009 , 194.021754 , 43.941659 ,
152704162 , 251.086752 , 42.185257 ,
401805188 , 198.071477 , 18.238307 ,
174803165 , 337.291867 , 15.970958 ,
231915022 , 178.517553 , 41.673849 ,
567809211 , 216.305254 , 29.803982 ,
336911075 , 135.970196 , 1.912025 ,
131104111 , 137.381626 , 7.359246 ,
471007188 , 326.510561 , 23.339399 ,
212802093 , 200.572141 , -3.022558 ,
236808087 , 201.4934 , 2.986568 ,
331909216 , 159.686331 , 14.301349 ,
316002124 , 130.588379 , 18.370232 ,
571906071 , 250.615315 , 6.27784 ,
343914216 , 187.42288 , 40.021094 ,
277801250 , 26.944319 , 24.114584 ,
219410041 , 229.660306 , 27.42799 ,
217609075 , 204.632207 , -4.099183 ,
133012127 , 242.287373 , 7.244271 ,
202506208 , 200.856551 , 31.674841 ,
253107159 , 84.585119 , 50.473893 ,
368213106 , 322.72133 , 31.058663 ,
406315001 , 196.785323 , 6.327108 ,
371603053 , 315.120997 , 15.479671 ,
229409028 , 225.174745 , 6.362493 ,
370215008 , 315.892988 , 3.196171 ,
526913016 , 148.719254 , 19.330499 ,
456911244 , 187.049461 , 38.185141 ,
21303211 , 162.120338 , 2.699537 ,
340015182 , 186.408897 , 2.943016 ,
158704114 , 353.022249 , 4.709459 ,
170602086 , 59.099315 , 22.631803 ,
264105243 , 348.044237 , 34.507863 ,
528501121 , 211.210808 , 5.650601 ,
267515072 , 351.073088 , 9.579492 ,
206503116 , 188.374106 , 4.759979 ,
372506188 , 323.913197 , 7.314958 ,
438004169 , 109.41945 , 45.226255 ,
552506057 , 245.54638 , -1.926092 ,
216714061 , 164.096127 , -3.33775 ,
458404027 , 238.084525 , 41.612836 ,
263509018 , 15.716163 , 34.134851 ,
458913196 , 228.619692 , -1.082179 ,
363801214 , 343.984582 , 10.605351 ,
291301237 , 172.021905 , 13.209932 ,
187009063 , 22.400078 , -1.022162 ,
50616151 , 265.716605 , 7.182456 ,
407114222 , 201.33848 , 15.026249 ,
221302159 , 150.846993 , 11.896653 ,
545003054 , 139.525428 , 25.412241 ,
404801088 , 183.42256 , 29.94905 ,
72615111 , 51.17804 , 25.603267 ,
152008049 , 239.114875 , 41.165696 ,
168114162 , 18.946387 , 45.289505 ,
567801170 , 215.328368 , 27.467597 ,
202011220 , 187.604418 , 16.99558 ,
263402247 , 334.700969 , -3.71803 ,
387203121 , 68.779526 , 12.625981 ,
