name,specobjid,ra,dec,plate,mjd,fiberid,fehadop,fehadopunc,elodiervfinal,elodiervfinalerr,fehspec,fehspecunc,psfMag_g,fiberMag_g
S3079,2580573369015494656,146.20283,21.576355,2292,53713,39,-2.074184,0.0338,80.527672,4.400212,-2.074184,0.0338,16.871668,17.195591
S1916,2772000831539537920,215.38841,55.070274,2462,54561,128,-1.898265,0.074,-299.335693,4.613941,-1.898265,0.074,18.119425,18.442713
S3586,2171972851794470912,128.18592,23.901102,1929,53349,407,-1.846804,0.0553,116.79744,7.306162,-1.846804,0.0553,17.940742,18.292997
S2818,2245173396490971136,193.49166,32.148778,1994,53845,469,-1.409428,0.287,-80.448814,7.109666,-1.101801,0.043,18.192324,18.527439
S3577,2177523736381515776,134.60205,27.172899,1934,53357,121,-1.906009,0.120178,-63.626995,3.164119,-1.785831,0.0434,16.570805,16.884293
S2918,2239471877720401920,192.79047,37.145568,1989,53772,207,-2.056248,0.0641,122.226692,2.76719,-2.056248,0.0641,16.405863,16.744022
S3454,2232820651469596672,165.67471,34.920632,1983,53442,586,-1.829961,0.0568,162.214005,3.924495,-1.829961,0.0568,16.811022,17.137711
S3054,2621229735849519104,16.717765,0.464541,2328,53728,490,-1.666799,0.089742,-118.723648,4.436901,-2.087009,0.1001,18.114069,18.403913
S4254,1112540058210035712,322.75778,0.90340335,988,52520,549,-1.802849,0.0473,116.918304,4.268654,-1.802849,0.0473,17.283319,17.589188
S3754,1869082410235226112,299.68995,78.209814,1660,53230,322,-1.714794,0.0596,-264.267395,7.225892,-1.714794,0.0596,17.838989,18.263107
S1739,3344069310237665280,246.01254,19.536324,2970,54589,533,-1.410683,0.059,-66.723694,1.844036,-1.062036,0.0319,15.514183,15.816047
S510,3713318030936219648,243.49852,7.3560415,3298,54924,364,-1.712709,0.279,-51.166592,3.851178,-1.866768,0.0616,18.027105,18.316311
S512,3713330950197846016,243.78394,7.064287,3298,54924,411,-1.502722,0.176,-158.451019,1.497581,-1.684286,0.0239,16.40699,16.700567
S3477,1878033262924818432,203.33683,51.101305,1668,53433,117,-2.116668,0.0693,-154.099747,3.828088,-2.116668,0.0693,16.788465,17.080538
S3318,2447810910153186304,250.04746,36.58869,2174,53521,380,-1.844856,0.0576,-85.765816,2.463687,-1.844856,0.0576,16.125637,16.448694
S4390,1032564054293506048,214.56178,-1.2963067,917,52400,414,-1.446392,0.1042,48.661686,13.857101,-1.446392,0.1042,19.089231,19.42561
S4356,1035991232221833216,222.34165,-1.8793853,920,52411,594,-1.759148,0.0523,-241.828903,5.255364,-1.759148,0.0523,18.306879,18.617918
S2777,2456868693385177088,261.80256,28.127914,2182,53905,564,-1.237626,0.0352,-164.772934,2.140764,-1.237626,0.0352,15.775706,16.069214
S4549,641768757353539584,146.92221,3.253784,570,52266,21,-1.432605,0.0535,97.776459,8.493847,-1.432605,0.0535,17.853796,18.161734
S905,3527586325484118016,9.6097789,15.247843,3133,54789,516,-2.067309,0.0411,-296.783112,1.288213,-2.067309,0.0411,16.290922,16.576115
S1046,3500513876045307904,15.7972,-9.0001698,3109,54833,331,-1.242164,0.121887,43.090378,1.53387,-1.120277,0.072065,16.116278,16.448227
S1182,3541096299933835264,353.1617,-9.6456426,3145,54801,513,-1.491081,0.057,-102.251534,2.269382,-1.491081,0.057,17.66757,18.010168
S4792,329938179064883200,194.37014,-0.05786866,293,51689,180,-2.619002,0.159,32.531837,15.360101,-1.893433,0.1017,18.896086,19.235247
S1984,3256132018894825472,181.65694,-0.450316,2892,54552,107,-1.886877,0.033,42.20998,2.137767,-1.886877,0.033,15.528245,15.828122
S4513,535956432026101760,144.82708,-0.49436286,476,52314,102,-2.126256,0.0455,123.615585,2.707416,-2.126256,0.0455,15.621541,15.933332
S2675,2859930967869515776,93.220527,84.498249,2540,54110,528,-1.844626,0.0254,-205.345474,2.131897,-1.844626,0.0254,15.520736,15.864534
S1639,3149250143899904000,261.44053,8.258377,2797,54616,393,-0.60038,0.047,-138.301147,4.29934,-0.741028,0.043321,17.87265,18.394329
S2039,3231424617927174144,164.54271,29.320284,2870,54534,334,-1.705405,0.076089,-101.992645,5.058175,-2.059819,0.068259,18.112944,18.427521
S3284,2458982498265229312,272.58582,23.070426,2184,53534,62,-1.414035,0.054901,-199.09819,2.545235,-1.414035,0.054901,16.284355,16.621336
S112,3903661636904394752,243.76422,38.976416,3467,54999,606,-1.650899,0.202,-149.658218,2.823063,-1.845658,0.0338,17.154734,17.471552
S3313,2084124624450250752,238.82106,23.500041,1851,53524,305,-1.817782,0.305,-234.619415,3.713146,-1.821146,0.0369,16.273453,16.585489
S4120,1456981320973445120,233.71985,37.037694,1294,52753,243,-2.221788,0.0835,-188.546463,5.669341,-2.221788,0.0835,17.311296,17.605404
S3990,1782361449402755072,118.59961,20.288586,1583,52941,225,-2.149529,0.215,2.855284,10.599193,-1.816798,0.1553,18.644918,18.939039
S303,3745983422338801664,170.32024,17.788939,3327,54951,416,-1.139417,0.117,116.074715,14.541072,-1.139417,0.117,19.458281,19.780142
S3611,2147163470854907904,25.170095,-0.139773,1907,53315,263,-1.191531,0.0659,-152.087631,10.127426,-1.191531,0.0659,19.036135,19.327335
S405,3706499959651147776,261.15401,34.344447,3292,54943,136,-2.11852,0.193,-73.237434,5.113968,-2.193555,0.0817,18.024082,18.342033
S3354,2265466801821345792,175.82454,36.328423,2012,53493,568,-2.11772,0.0415,153.342194,4.521545,-2.11772,0.0415,17.118876,17.44441
S4256,772531205588412416,2.8876342,0.04606028,686,52519,596,-2.022534,0.0312,-151.635574,3.94,-2.022534,0.0312,16.747183,17.030195
S3854,1565033358818306048,238.17145,28.868752,1390,53142,118,-2.001881,0.0455,-125.765282,2.223793,-2.001881,0.0455,15.665222,15.972933
S1582,3267383872429516800,229.83902,6.254081,2902,54629,81,-2.320919,0.1122,-170.742035,3.123096,-2.320919,0.1122,17.057213,17.370274
S805,3641307165488160768,195.91156,10.806063,3234,54885,534,-1.80854,0.353,69.670471,3.957335,-1.836604,0.0574,17.887896,18.228785
S2903,2482731678892582912,242.255,22.067265,2205,53793,445,-2.189442,0.0669,-264.437195,5.130611,-2.189442,0.0669,17.704174,18.002953
S4082,1507694920649959424,248.78461,35.252565,1339,52767,418,-1.44196,0.209,-324.070923,12.269337,-1.541974,0.0754,18.573641,18.876369
S3210,2538992860427033600,249.09348,37.400273,2255,53565,322,-1.646111,0.473,-248.856735,1.823324,-1.871362,0.0346,15.17009,15.508928
S4282,1174357899535738880,207.75044,52.687364,1043,52465,161,-2.345487,0.199,-145.496155,2.428065,-2.091909,0.049,15.427084,15.759727
S2692,2690959944789813248,163.21714,47.159641,2390,54094,215,-1.650118,0.0291,93.316177,1.375724,-1.650118,0.0291,14.618004,15.01481
S1717,3322537574081259520,240.01261,4.3514806,2951,54592,25,-1.75129,0.0392,-145.770218,6.267438,-1.75129,0.0392,17.759415,18.113503
S159,3859688043405484032,241.47471,46.178813,3428,54979,375,-2.375612,0.164,-60.628143,4.195616,-9999,-9999,17.726921,18.07963
S2385,2602093570718459904,356.98123,-9.274398,2311,54331,505,-1.92476,0.039,-167.091095,2.338027,-1.92476,0.039,16.447472,16.778397
S4882,490928125102811136,118.95047,43.696168,436,51883,130,-1.174755,0.152,-36.309967,2.69511,-0.219385,0.0241,17.195911,17.513161
S2624,2891419607220905984,184.99995,0.260934,2568,54153,395,-1.920725,0.0414,8.567934,3.293225,-1.920725,0.0414,17.742352,18.030952
S4950,385096554295355392,237.17385,-9.816302E-4,342,51691,141,-1.675113,0.052,-50.343948,3.246618,-1.675113,0.052,16.709375,17.046671
S4789,329976661971855360,193.18582,-0.42025627,293,51689,320,-1.526293,0.0358,-39.351627,2.101942,-1.526293,0.0358,15.474705,15.815517
S3696,2159615713659086848,316.72994,0.889813,1918,53240,508,-2.360583,0.082764,-244.959381,2.288376,-2.115032,0.0483,15.164846,15.451781
S4975,341240332723185664,212.61166,0.95676223,303,51615,337,-1.585972,0.242185,41.324215,2.898581,-1.343787,0.0399,16.115976,16.43593
S4750,587774486032443392,191.52245,2.1695351,522,52024,199,-2.130117,0.0833,-20.225365,4.638766,-2.130117,0.0833,17.147495,17.450813
S1513,2593047343800543232,301.13544,-10.523332,2303,54629,363,-2.091092,0.0484,-125.569931,2.72109,-2.091092,0.0484,16.699398,16.989849
S1631,3149210011725490176,261.98568,7.058549,2797,54616,247,-1.941258,0.0276,-57.86544,1.745353,-1.941258,0.0276,15.051915,15.605391
S552,3726764508304220160,209.34459,17.307525,3310,54919,130,-2.049499,0.0299,115.395966,1.857571,-2.049499,0.0299,16.05637,16.339544
S2492,3001676710400780288,206.09651,22.799199,2666,54230,100,-2.769207,0.949,275.857086,3.304905,-2.315229,0.0887,16.090588,16.407541
S2117,3310238435603671040,117.76889,9.473416,2940,54508,337,-2.042171,0.0618,94.940773,3.249778,-2.042171,0.0618,17.192673,17.491043
S3385,2240654122565003264,164.76688,30.937339,1990,53472,412,-1.64944,0.0805,111.303963,4.332227,-1.64944,0.0805,17.100538,17.424204
S1138,2229292593382975488,170.01721,38.398574,1980,53433,39,-1.655395,0.061897,-156.091217,2.987559,-1.593497,0.058786,16.653061,16.991018
S3185,2087581214834714624,247.22045,20.316438,1854,53566,592,-1.916691,0.0497,-385.503143,4.707118,-1.916691,0.0497,17.250402,17.580812
S3789,1893773592148076544,242.44671,36.10172,1682,53173,36,-1.756528,0.1078,-152.129074,6.462695,-1.756528,0.1078,17.698544,18.029333
S2785,2043582338239064064,224.43968,7.8038793,1815,53884,269,-1.9107,0.074011,-87.079796,4.094707,-1.809639,0.138,17.199852,17.508863
S831,3648077683180544000,202.14262,39.182636,3240,54883,589,-1.413505,0.039,-78.06691,1.993501,-1.413505,0.039,16.370674,16.67938
S913,3617567059841490944,181.29639,13.264373,3213,54865,184,-2.017542,0.1631,-21.863525,6.74984,-2.017542,0.1631,18.58079,18.936638
S134,3859664129027579904,240.65013,44.637639,3428,54979,288,-1.399378,0.274,-204.801086,2.602868,-1.714907,0.0288,17.052355,17.366907
S20,3916053407978332160,242.3429,36.880586,3478,55008,631,-1.944722,0.0388,-358.382965,3.286752,-1.944722,0.0388,17.115023,17.441729
S1113,3567995027609198592,148.83767,53.021938,3169,54821,66,-2.008607,0.0514,-26.433245,2.653939,-2.008607,0.0514,16.688253,17.067402
S4496,886093710968776704,212.44347,59.94517,787,52320,38,-2.300422,0.0623,-36.239841,3.443799,-2.300422,0.0623,16.224932,16.568382
S738,3667180598285410304,152.0206,4.2295194,3257,54888,453,-1.772547,0.576,109.540321,3.112899,-1.91623,0.0662,17.381903,17.707302
S4775,413307279018846208,259.21511,56.600466,367,51997,371,-2.171009,0.0429,-21.009258,1.605244,-2.171009,0.0429,15.610579,15.925607
S4964,337902770679998464,207.21485,0.21228104,300,51943,483,-1.32472,0.15824,121.309509,2.8617,-1.16648,0.0445,16.500938,16.832096
S1899,3259536107146078208,188.70342,-0.755034,2895,54567,203,-2.011508,0.0752,296.214905,3.035876,-2.011508,0.0752,16.633596,16.976995
S3078,2605460264937613312,20.707337,7.895584,2314,53712,465,-1.45815,0.461,-119.334648,1.998678,-2.325068,0.0415,15.735198,16.057642
S1892,2833922852615383040,236.17091,13.198893,2517,54567,119,-1.516558,0.0177,-119.881752,2.277793,-1.516558,0.0177,15.627172,15.939297
S427,3704277571739951104,254.21615,21.654722,3290,54941,243,-1.291415,0.559,-280.87088,4.177743,-1.899646,0.0565,17.838648,18.118467
S1020,3520836699250860032,37.219716,0.91144844,3127,54835,537,-1.685421,0.179428,-119.907608,6.292269,-1.505992,0.056394,18.600594,18.901085
S4589,783738797287303168,20.647235,1.1950732,696,52209,409,-2.425225,0.38,-140.188461,2.982498,-2.216372,0.0653,16.756264,17.041712
S1538,2593088850364491776,302.22688,-11.431079,2303,54629,514,-1.665154,0.029,70.031807,1.948336,-1.665154,0.029,15.856509,16.165764
S2678,2910487336930273280,150.26031,16.176779,2585,54097,131,-1.880805,0.593,193.457108,3.538735,-1.911276,0.0515,16.924143,17.215376
S2006,2536697096690493440,263.38063,32.722073,2253,54551,162,-1.710346,0.169,-92.13903,4.893083,-1.924183,0.0853,17.5895,17.867096
S3896,1995200239866243072,196.40803,15.109176,1772,53089,384,-1.759604,0.1054,-31.677479,12.007161,-1.759604,0.1054,18.606544,18.945091
S4257,772454239774468096,1.0006915,-0.19757322,686,52519,316,-2.442904,0.23,6.397832,2.710124,-1.928104,0.0681,15.969819,16.244879
S3610,2147209650343274496,25.377805,0.26141,1907,53315,431,-1.760857,0.0777,-155.402771,4.399346,-1.760857,0.0777,18.398479,18.688944
S4371,1034728717961684992,219.24736,-2.6913263,919,52409,97,-1.576537,0.0341,-137.370209,2.328478,-1.576537,0.0341,15.959032,16.281221
S4364,1100076267429980160,257.93395,28.628125,977,52410,262,-2.168662,0.0265,-68.867912,2.390788,-2.168662,0.0265,15.599087,15.892295
S4389,1076410653880641536,188.28498,59.269056,956,52401,183,-1.528544,0.5,-102.561165,2.477565,-1.663458,0.036,15.769929,16.18981
S1606,3149255641458042880,262.18647,9.513085,2797,54616,413,-1.236925,9.464025E-4,42.280106,2.732416,-1.237872,0.041022,16.849121,17.166464
S2499,2987056779164149760,203.23746,20.911545,2653,54230,161,-1.861258,0.0514,109.699081,2.070559,-1.861258,0.0514,15.55193,15.83818
S220,3835973776483393536,223.27976,20.807326,3407,54971,119,-1.614501,0.091117,-8.223946,6.449301,-1.523383,0.0372,18.466042,18.798018
S45,3799924913914093568,191.61989,34.806388,3375,55003,46,-1.119488,0.15,-46.950157,2.710703,-9999,-9999,16.870993,17.244923
S3585,3209976168904157184,29.965777,-0.836641,2851,54485,129,-1.650005,0.022,189.03334,1.552372,-1.650005,0.022,15.765817,16.042025
S3410,1897272792768866304,247.45774,30.721587,1685,53463,478,-1.889752,0.0363,-162.47226,3.38556,-1.889752,0.0363,16.717323,17.107048
S3496,2234944083116189696,192.65993,40.190513,1985,53431,119,-1.993767,0.0351,-240.11145,2.25915,-1.993767,0.0351,15.847816,16.171413
S820,3548982272206151680,155.39743,36.730024,3152,54801,530,-1.78081,0.0342,-87.662872,1.662472,-1.78081,0.0342,16.891518,17.209707
S1624,3149277631690598400,262.41133,8.254451,2797,54616,493,-1.722517,0.0565,-23.861561,2.975529,-1.722517,0.0565,17.088278,17.435064
S2441,2462440474682615808,240.3831,52.548621,2187,54270,354,-1.534084,0.18105,-273.313354,4.412845,-1.353034,0.054626,18.197147,18.595949
S1282,3526345251012845568,11.411898,14.206583,3132,54746,97,-1.353624,0.09189,-171.489136,2.131941,-1.305439,0.0207,17.260937,17.607449
S4956,385165548649998336,236.03139,0.10886166,342,51691,392,-2.382816,0.1258,34.404346,4.646775,-2.382816,0.1258,17.361206,17.664717
S1248,3542172721347665920,332.14763,0.91107049,3146,54773,333,-1.870788,0.0723,-355.826294,3.138646,-1.870788,0.0723,16.89871,17.187441
S2684,2952225073165002752,354.40281,9.503101,2622,54095,420,-1.739569,0.071,-168.583435,6.172995,-1.739569,0.071,17.607832,17.9226
S305,3746012284519030784,170.78884,18.143924,3327,54951,521,-2.855419,0.1886,97.730644,15.011559,-2.855419,0.1886,19.244886,19.56377
S846,3660396611441369088,160.85266,23.291376,3251,54882,349,-2.010772,0.278,-122.161133,2.474981,-2.01464,0.0406,16.840363,17.144669
S848,3660314972703006720,162.63683,22.287472,3251,54882,52,-1.728035,0.311,-12.929723,2.062819,-1.939065,0.038,16.243061,16.522728
S1748,3342951106861885440,245.11214,18.526761,2969,54586,561,-1.682473,0.0812,-206.690079,5.926022,-1.682473,0.0812,17.778095,18.120256
S569,3737022676846354432,143.48023,10.333338,3319,54915,585,-1.43316,0.0625,12.637883,10.75883,-1.43316,0.0625,19.566511,19.893473
S3154,2086453390782523392,245.30762,21.71049,1853,53566,585,-1.94965,0.19,-184.164337,4.841866,-1.148974,0.0415,18.045912,18.334988
S1039,3596231860801347584,149.50159,43.652412,3194,54833,391,-0.191294,0.045,-191.804031,2.797888,-0.191294,0.045,16.348858,16.688232
S176,3858540703021899776,250.03206,38.669665,3427,54979,297,-1.8279,0.0781,-134.503387,4.165799,-1.8279,0.0781,17.799286,18.141506
S4692,655289173254629376,212.16432,3.6828868,582,52045,56,-1.971041,0.239504,-6.657524,2.533628,-1.894583,0.036,15.584228,15.901264
S4856,509030485012277248,143.99148,59.391752,452,51911,450,-2.468786,0.135,-47.45911,8.552981,-2.468786,0.135,18.123686,18.430874
S1439,2873364259939575808,276.89954,63.215617,2552,54632,246,-2.005012,0.0491,-314.992279,3.070656,-2.005012,0.0491,16.307407,16.655966
S1112,3515166242673631232,34.311535,-8.3721355,3122,54821,388,-1.868273,0.455,-10.282021,1.502164,-2.008259,0.0293,15.713011,16.022074
S2477,3091874597063124992,215.80058,15.346876,2746,54232,558,-2.331337,0.295,85.24131,2.754914,-2.099145,0.0502,16.084667,16.41083
S2075,3307913518568728576,108.66455,39.138192,2938,54526,71,-2.503707,0.085219,-72.73835,1.239208,-2.503707,0.085219,15.386804,15.703429
S1139,3546652132272873472,168.96171,38.186184,3150,54806,245,-1.78663,0.064,-168.612122,3.364056,-1.78663,0.064,17.36595,17.74979
S3518,520193551657625600,56.100515,-6.7333471,462,51909,101,-2.487474,0.034965,14.592385,2.683244,-2.522439,0.034969,15.933726,16.259737
S3418,2230546037141956608,162.95538,30.632787,1981,53463,503,-1.484831,0.0587,-183.965988,4.332283,-1.484831,0.0587,17.221992,17.547115
S2184,2861012893535594496,122.17215,84.373107,2541,54481,368,-1.377957,0.145,-281.111145,2.126045,-1.17399,0.0222,15.387769,15.730431
S1782,3221230221814425600,172.53145,-7.670656,2861,54583,111,-1.794641,0.229,159.770462,3.404948,-2.008607,0.0446,16.982149,17.304356
S1405,3189818550122473472,283.32897,19.913991,2833,54650,524,-1.172139,0.0632,-197.516464,7.836299,-1.172139,0.0632,19.252207,19.467947
S1839,3269731603709978624,205.52799,28.623938,2904,54574,430,-1.487286,0.0292,-134.589294,1.953227,-1.487286,0.0292,15.660489,15.994465
S2820,2245184391607248896,194.04699,33.066199,1994,53845,509,-1.315015,0.0375,-121.258789,3.150841,-1.315015,0.0375,16.631847,16.969852
S3513,2349818858694535168,138.34471,25.800838,2087,53415,239,-1.323607,0.0292,-35.264584,2.312572,-1.323607,0.0292,15.740706,16.031467
S3620,2207943373858380800,323.17552,-0.301178,1961,53299,195,-1.986353,0.0415,-47.353947,1.591322,-1.986353,0.0415,14.838128,15.154363
S4590,783659082694289408,21.194946,-0.09092405,696,52209,119,-2.183217,0.0899,-155.338547,4.690896,-2.183217,0.0899,17.543461,17.828478
S3311,2455664996638550016,253.76178,39.123561,2181,53524,281,-1.579122,0.0459,56.889404,5.319716,-1.579122,0.0459,17.189857,17.497633
S4483,883987047008724992,204.22845,62.378222,785,52339,566,-1.737442,0.307,26.142874,2.366753,-1.813024,0.0297,15.457261,15.814715
S3654,2157243242930792448,312.10066,-7.066438,1916,53269,69,-1.723325,0.165,-147.923706,2.822683,-1.796907,0.0575,16.165457,16.494335
S605,3651428720197083136,166.61319,3.3851831,3243,54910,492,-1.90782,0.0482,101.522179,1.665666,-1.90782,0.0482,16.24567,16.579554
S4556,776930622160529408,9.3879608,-0.82933531,690,52261,217,-1.970867,0.264,-168.763733,4.575124,-1.909433,0.1477,17.107775,17.405634
S3913,1553831258503538688,212.95547,39.466228,1380,53084,325,-2.157639,0.0384,-1.201794,2.488051,-2.157639,0.0384,15.463193,15.748002
S4713,590029859309250560,195.97537,1.40463,524,52027,212,-2.203783,0.0593,24.838642,2.183033,-2.203783,0.0593,15.551561,15.842992
S4020,1503103910804482048,241.74856,40.344327,1335,52824,100,-9999,-9999,-147.19574,17.500166,-9999,-9999,18.961681,19.259985
S2032,3145929617458620416,231.90513,19.109274,2794,54537,601,-1.780699,0.526,-39.467026,4.716259,-1.774992,0.1134,17.454502,17.789536
S3393,2363278806069831680,180.15086,33.041385,2099,53469,54,-1.686325,0.0316,-74.140335,2.970336,-1.686325,0.0316,15.913104,16.229378
S53,3800030192152453120,190.44857,36.589098,3375,55003,429,-2.022302,0.0367,249.093887,2.458936,-2.022302,0.0367,16.487741,16.79611
S28,3894552732958302208,244.0902,30.317382,3459,55007,236,-2.059899,0.023075,-137.689041,4.457998,-2.036824,0.0728,17.717981,18.025066
S2500,2881285134592534528,161.01176,0.42348,2559,54208,390,-2.163149,0.0539,305.578644,2.201938,-2.163149,0.0539,16.531195,16.842577
S1028,3500436360475549696,17.025101,-10.6911,3109,54833,49,-1.606201,0.073313,-131.725922,2.742484,-1.71569,0.11013,17.30282,17.587885
S2691,2690959395033999360,163.11871,47.111142,2390,54094,213,-1.597116,0.031,-95.215981,2.310944,-1.597116,0.031,16.540405,16.93565
